l_english:

TEMPLATE_LIST:0 "TEMPLATE_LIST"
TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_18:0 "TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_18"
TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_19:0 "TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_19"
TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_20:0 "TEMPLATE_LIST_PLANET_NAME_COLD_GAS_GIANT_20"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_01:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_01"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_02:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_02"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_03:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_03"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_04:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_04"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_05:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_05"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_06:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_06"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_07:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_07"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_08:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_08"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_09:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_09"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_10:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_10"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_11:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_11"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_12:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_12"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_13:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_13"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_14:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_14"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_15:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_15"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_16:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_16"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_17:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_17"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_18:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_18"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_19:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_19"
TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_20:0 "TEMPLATE_LIST_PLANET_NAME_COLD_SUPERHABITABLE_20"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_01:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_01"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_02:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_02"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_03:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_03"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_04:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_04"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_05:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_05"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_06:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_06"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_07:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_07"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_08:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_08"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_09:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_09"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_10:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_10"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_11:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_11"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_12:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_12"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_13:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_13"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_14:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_14"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_15:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_15"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_16:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_16"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_17:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_17"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_18:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_18"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_19:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_19"
TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_20:0 "TEMPLATE_LIST_PLANET_NAME_COLD_TIDALLY_LOCKED_20"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_01:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_01"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_02:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_02"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_03:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_03"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_04:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_04"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_05:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_05"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_06:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_06"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_07:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_07"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_08:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_08"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_09:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_09"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_10:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_10"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_11:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_11"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_12:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_12"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_13:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_13"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_14:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_14"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_15:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_15"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_16:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_16"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_17:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_17"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_18:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_18"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_19:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_19"
TEMPLATE_LIST_PLANET_NAME_COLUMNAR_20:0 "TEMPLATE_LIST_PLANET_NAME_COLUMNAR_20"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_01:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_01"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_02:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_02"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_03:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_03"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_04:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_04"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_05:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_05"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_06:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_06"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_07:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_07"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_08:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_08"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_09:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_09"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_10:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_10"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_11:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_11"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_12:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_12"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_13:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_13"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_14:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_14"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_15:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_15"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_16:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_16"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_17:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_17"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_18:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_18"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_19:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_19"
TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_20:0 "TEMPLATE_LIST_PLANET_NAME_CONTINENTAL_20"
TEMPLATE_LIST_PLANET_NAME_CORAL_01:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_01"
TEMPLATE_LIST_PLANET_NAME_CORAL_02:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_02"
TEMPLATE_LIST_PLANET_NAME_CORAL_03:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_03"
TEMPLATE_LIST_PLANET_NAME_CORAL_04:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_04"
TEMPLATE_LIST_PLANET_NAME_CORAL_05:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_05"
TEMPLATE_LIST_PLANET_NAME_CORAL_06:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_06"
TEMPLATE_LIST_PLANET_NAME_CORAL_07:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_07"
TEMPLATE_LIST_PLANET_NAME_CORAL_08:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_08"
TEMPLATE_LIST_PLANET_NAME_CORAL_09:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_09"
TEMPLATE_LIST_PLANET_NAME_CORAL_10:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_10"
TEMPLATE_LIST_PLANET_NAME_CORAL_11:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_11"
TEMPLATE_LIST_PLANET_NAME_CORAL_12:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_12"
TEMPLATE_LIST_PLANET_NAME_CORAL_13:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_13"
TEMPLATE_LIST_PLANET_NAME_CORAL_14:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_14"
TEMPLATE_LIST_PLANET_NAME_CORAL_15:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_15"
TEMPLATE_LIST_PLANET_NAME_CORAL_16:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_16"
TEMPLATE_LIST_PLANET_NAME_CORAL_17:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_17"
TEMPLATE_LIST_PLANET_NAME_CORAL_18:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_18"
TEMPLATE_LIST_PLANET_NAME_CORAL_19:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_19"
TEMPLATE_LIST_PLANET_NAME_CORAL_20:0 "TEMPLATE_LIST_PLANET_NAME_CORAL_20"
TEMPLATE_LIST_PLANET_NAME_CRAG_01:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_01"
TEMPLATE_LIST_PLANET_NAME_CRAG_02:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_02"
TEMPLATE_LIST_PLANET_NAME_CRAG_03:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_03"
TEMPLATE_LIST_PLANET_NAME_CRAG_04:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_04"
TEMPLATE_LIST_PLANET_NAME_CRAG_05:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_05"
TEMPLATE_LIST_PLANET_NAME_CRAG_06:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_06"
TEMPLATE_LIST_PLANET_NAME_CRAG_07:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_07"
TEMPLATE_LIST_PLANET_NAME_CRAG_08:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_08"
TEMPLATE_LIST_PLANET_NAME_CRAG_09:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_09"
TEMPLATE_LIST_PLANET_NAME_CRAG_10:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_10"
TEMPLATE_LIST_PLANET_NAME_CRAG_11:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_11"
TEMPLATE_LIST_PLANET_NAME_CRAG_12:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_12"
TEMPLATE_LIST_PLANET_NAME_CRAG_13:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_13"
TEMPLATE_LIST_PLANET_NAME_CRAG_14:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_14"
TEMPLATE_LIST_PLANET_NAME_CRAG_15:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_15"
TEMPLATE_LIST_PLANET_NAME_CRAG_16:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_16"
TEMPLATE_LIST_PLANET_NAME_CRAG_17:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_17"
TEMPLATE_LIST_PLANET_NAME_CRAG_18:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_18"
TEMPLATE_LIST_PLANET_NAME_CRAG_19:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_19"
TEMPLATE_LIST_PLANET_NAME_CRAG_20:0 "TEMPLATE_LIST_PLANET_NAME_CRAG_20"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_01:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_01"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_02:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_02"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_03:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_03"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_04:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_04"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_05:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_05"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_06:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_06"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_07:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_07"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_08:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_08"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_09:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_09"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_10:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_10"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_11:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_11"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_12:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_12"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_13:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_13"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_14:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_14"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_15:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_15"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_16:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_16"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_17:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_17"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_18:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_18"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_19:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_19"
TEMPLATE_LIST_PLANET_NAME_CREVASSE_20:0 "TEMPLATE_LIST_PLANET_NAME_CREVASSE_20"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_01:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_01"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_02:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_02"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_03:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_03"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_04:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_04"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_05:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_05"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_06:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_06"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_07:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_07"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_08:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_08"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_09:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_09"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_10:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_10"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_11:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_11"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_12:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_12"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_13:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_13"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_14:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_14"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_15:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_15"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_16:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_16"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_17:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_17"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_18:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_18"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_19:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_19"
TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_20:0 "TEMPLATE_LIST_PLANET_NAME_CRYOFLORA_20"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_01:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_01"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_02:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_02"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_03:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_03"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_04:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_04"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_05:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_05"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_06:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_06"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_07:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_07"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_08:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_08"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_09:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_09"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_10:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_10"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_11:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_11"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_12:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_12"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_13:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_13"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_14:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_14"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_15:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_15"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_16:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_16"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_17:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_17"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_18:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_18"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_19:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_19"
TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_20:0 "TEMPLATE_LIST_PLANET_NAME_CRYOVOLCANO_20"
TEMPLATE_LIST_PLANET_NAME_DESERT_01:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_01"
TEMPLATE_LIST_PLANET_NAME_DESERT_02:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_02"
TEMPLATE_LIST_PLANET_NAME_DESERT_03:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_03"
TEMPLATE_LIST_PLANET_NAME_DESERT_04:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_04"
TEMPLATE_LIST_PLANET_NAME_DESERT_05:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_05"
TEMPLATE_LIST_PLANET_NAME_DESERT_06:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_06"
TEMPLATE_LIST_PLANET_NAME_DESERT_07:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_07"
TEMPLATE_LIST_PLANET_NAME_DESERT_08:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_08"
TEMPLATE_LIST_PLANET_NAME_DESERT_09:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_09"
TEMPLATE_LIST_PLANET_NAME_DESERT_10:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_10"
TEMPLATE_LIST_PLANET_NAME_DESERT_11:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_11"
TEMPLATE_LIST_PLANET_NAME_DESERT_12:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_12"
TEMPLATE_LIST_PLANET_NAME_DESERT_13:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_13"
TEMPLATE_LIST_PLANET_NAME_DESERT_14:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_14"
TEMPLATE_LIST_PLANET_NAME_DESERT_15:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_15"
TEMPLATE_LIST_PLANET_NAME_DESERT_16:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_16"
TEMPLATE_LIST_PLANET_NAME_DESERT_17:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_17"
TEMPLATE_LIST_PLANET_NAME_DESERT_18:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_18"
TEMPLATE_LIST_PLANET_NAME_DESERT_19:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_19"
TEMPLATE_LIST_PLANET_NAME_DESERT_20:0 "TEMPLATE_LIST_PLANET_NAME_DESERT_20"
TEMPLATE_LIST_PLANET_NAME_DIAMOND_01:0 "TEMPLATE_LIST_PLANET_NAME_DIAMOND_01"
