l_english:

CUSTODII:0 "CUSTODII"
CUSTODII_PLANET_NAME_COLD_GAIA_09:0 "CUSTODII_PLANET_NAME_COLD_GAIA_09"
CUSTODII_PLANET_NAME_COLD_GAIA_10:0 "CUSTODII_PLANET_NAME_COLD_GAIA_10"
CUSTODII_PLANET_NAME_COLD_GAIA_11:0 "CUSTODII_PLANET_NAME_COLD_GAIA_11"
CUSTODII_PLANET_NAME_COLD_GAIA_12:0 "CUSTODII_PLANET_NAME_COLD_GAIA_12"
CUSTODII_PLANET_NAME_COLD_GAIA_13:0 "CUSTODII_PLANET_NAME_COLD_GAIA_13"
CUSTODII_PLANET_NAME_COLD_GAIA_14:0 "CUSTODII_PLANET_NAME_COLD_GAIA_14"
CUSTODII_PLANET_NAME_COLD_GAIA_15:0 "CUSTODII_PLANET_NAME_COLD_GAIA_15"
CUSTODII_PLANET_NAME_COLD_GAIA_16:0 "CUSTODII_PLANET_NAME_COLD_GAIA_16"
CUSTODII_PLANET_NAME_COLD_GAIA_17:0 "CUSTODII_PLANET_NAME_COLD_GAIA_17"
CUSTODII_PLANET_NAME_COLD_GAIA_18:0 "CUSTODII_PLANET_NAME_COLD_GAIA_18"
CUSTODII_PLANET_NAME_COLD_GAIA_19:0 "CUSTODII_PLANET_NAME_COLD_GAIA_19"
CUSTODII_PLANET_NAME_COLD_GAIA_20:0 "CUSTODII_PLANET_NAME_COLD_GAIA_20"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_01:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_01"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_02:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_02"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_03:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_03"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_04:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_04"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_05:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_05"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_06:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_06"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_07:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_07"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_08:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_08"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_09:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_09"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_10:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_10"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_11:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_11"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_12:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_12"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_13:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_13"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_14:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_14"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_15:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_15"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_16:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_16"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_17:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_17"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_18:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_18"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_19:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_19"
CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_20:0 "CUSTODII_PLANET_NAME_COLD_GAIA_TIDALLY_LOCKED_20"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_01:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_01"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_02:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_02"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_03:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_03"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_04:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_04"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_05:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_05"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_06:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_06"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_07:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_07"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_08:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_08"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_09:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_09"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_10:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_10"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_11:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_11"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_12:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_12"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_13:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_13"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_14:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_14"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_15:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_15"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_16:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_16"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_17:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_17"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_18:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_18"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_19:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_19"
CUSTODII_PLANET_NAME_COLD_GAS_GIANT_20:0 "CUSTODII_PLANET_NAME_COLD_GAS_GIANT_20"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_01:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_01"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_02:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_02"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_03:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_03"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_04:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_04"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_05:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_05"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_06:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_06"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_07:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_07"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_08:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_08"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_09:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_09"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_10:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_10"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_11:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_11"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_12:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_12"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_13:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_13"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_14:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_14"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_15:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_15"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_16:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_16"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_17:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_17"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_18:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_18"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_19:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_19"
CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_20:0 "CUSTODII_PLANET_NAME_COLD_SUPERHABITABLE_20"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_01:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_01"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_02:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_02"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_03:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_03"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_04:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_04"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_05:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_05"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_06:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_06"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_07:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_07"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_08:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_08"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_09:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_09"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_10:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_10"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_11:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_11"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_12:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_12"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_13:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_13"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_14:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_14"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_15:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_15"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_16:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_16"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_17:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_17"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_18:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_18"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_19:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_19"
CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_20:0 "CUSTODII_PLANET_NAME_COLD_TIDALLY_LOCKED_20"
CUSTODII_PLANET_NAME_COLUMNAR_01:0 "CUSTODII_PLANET_NAME_COLUMNAR_01"
CUSTODII_PLANET_NAME_COLUMNAR_02:0 "CUSTODII_PLANET_NAME_COLUMNAR_02"
CUSTODII_PLANET_NAME_COLUMNAR_03:0 "CUSTODII_PLANET_NAME_COLUMNAR_03"
CUSTODII_PLANET_NAME_COLUMNAR_04:0 "CUSTODII_PLANET_NAME_COLUMNAR_04"
CUSTODII_PLANET_NAME_COLUMNAR_05:0 "CUSTODII_PLANET_NAME_COLUMNAR_05"
CUSTODII_PLANET_NAME_COLUMNAR_06:0 "CUSTODII_PLANET_NAME_COLUMNAR_06"
CUSTODII_PLANET_NAME_COLUMNAR_07:0 "CUSTODII_PLANET_NAME_COLUMNAR_07"
CUSTODII_PLANET_NAME_COLUMNAR_08:0 "CUSTODII_PLANET_NAME_COLUMNAR_08"
CUSTODII_PLANET_NAME_COLUMNAR_09:0 "CUSTODII_PLANET_NAME_COLUMNAR_09"
CUSTODII_PLANET_NAME_COLUMNAR_10:0 "CUSTODII_PLANET_NAME_COLUMNAR_10"
CUSTODII_PLANET_NAME_COLUMNAR_11:0 "CUSTODII_PLANET_NAME_COLUMNAR_11"
CUSTODII_PLANET_NAME_COLUMNAR_12:0 "CUSTODII_PLANET_NAME_COLUMNAR_12"
CUSTODII_PLANET_NAME_COLUMNAR_13:0 "CUSTODII_PLANET_NAME_COLUMNAR_13"
CUSTODII_PLANET_NAME_COLUMNAR_14:0 "CUSTODII_PLANET_NAME_COLUMNAR_14"
CUSTODII_PLANET_NAME_COLUMNAR_15:0 "CUSTODII_PLANET_NAME_COLUMNAR_15"
CUSTODII_PLANET_NAME_COLUMNAR_16:0 "CUSTODII_PLANET_NAME_COLUMNAR_16"
CUSTODII_PLANET_NAME_COLUMNAR_17:0 "CUSTODII_PLANET_NAME_COLUMNAR_17"
CUSTODII_PLANET_NAME_COLUMNAR_18:0 "CUSTODII_PLANET_NAME_COLUMNAR_18"
CUSTODII_PLANET_NAME_COLUMNAR_19:0 "CUSTODII_PLANET_NAME_COLUMNAR_19"
CUSTODII_PLANET_NAME_COLUMNAR_20:0 "CUSTODII_PLANET_NAME_COLUMNAR_20"
CUSTODII_PLANET_NAME_CONTINENTAL_01:0 "CUSTODII_PLANET_NAME_CONTINENTAL_01"
CUSTODII_PLANET_NAME_CONTINENTAL_02:0 "CUSTODII_PLANET_NAME_CONTINENTAL_02"
CUSTODII_PLANET_NAME_CONTINENTAL_03:0 "CUSTODII_PLANET_NAME_CONTINENTAL_03"
CUSTODII_PLANET_NAME_CONTINENTAL_04:0 "CUSTODII_PLANET_NAME_CONTINENTAL_04"
CUSTODII_PLANET_NAME_CONTINENTAL_05:0 "CUSTODII_PLANET_NAME_CONTINENTAL_05"
CUSTODII_PLANET_NAME_CONTINENTAL_06:0 "CUSTODII_PLANET_NAME_CONTINENTAL_06"
CUSTODII_PLANET_NAME_CONTINENTAL_07:0 "CUSTODII_PLANET_NAME_CONTINENTAL_07"
CUSTODII_PLANET_NAME_CONTINENTAL_08:0 "CUSTODII_PLANET_NAME_CONTINENTAL_08"
CUSTODII_PLANET_NAME_CONTINENTAL_09:0 "CUSTODII_PLANET_NAME_CONTINENTAL_09"
CUSTODII_PLANET_NAME_CONTINENTAL_10:0 "CUSTODII_PLANET_NAME_CONTINENTAL_10"
CUSTODII_PLANET_NAME_CONTINENTAL_11:0 "CUSTODII_PLANET_NAME_CONTINENTAL_11"
CUSTODII_PLANET_NAME_CONTINENTAL_12:0 "CUSTODII_PLANET_NAME_CONTINENTAL_12"
CUSTODII_PLANET_NAME_CONTINENTAL_13:0 "CUSTODII_PLANET_NAME_CONTINENTAL_13"
CUSTODII_PLANET_NAME_CONTINENTAL_14:0 "CUSTODII_PLANET_NAME_CONTINENTAL_14"
CUSTODII_PLANET_NAME_CONTINENTAL_15:0 "CUSTODII_PLANET_NAME_CONTINENTAL_15"
CUSTODII_PLANET_NAME_CONTINENTAL_16:0 "CUSTODII_PLANET_NAME_CONTINENTAL_16"
CUSTODII_PLANET_NAME_CONTINENTAL_17:0 "CUSTODII_PLANET_NAME_CONTINENTAL_17"
CUSTODII_PLANET_NAME_CONTINENTAL_18:0 "CUSTODII_PLANET_NAME_CONTINENTAL_18"
CUSTODII_PLANET_NAME_CONTINENTAL_19:0 "CUSTODII_PLANET_NAME_CONTINENTAL_19"
CUSTODII_PLANET_NAME_CONTINENTAL_20:0 "CUSTODII_PLANET_NAME_CONTINENTAL_20"
CUSTODII_PLANET_NAME_CORAL_01:0 "CUSTODII_PLANET_NAME_CORAL_01"
CUSTODII_PLANET_NAME_CORAL_02:0 "CUSTODII_PLANET_NAME_CORAL_02"
CUSTODII_PLANET_NAME_CORAL_03:0 "CUSTODII_PLANET_NAME_CORAL_03"
CUSTODII_PLANET_NAME_CORAL_04:0 "CUSTODII_PLANET_NAME_CORAL_04"
CUSTODII_PLANET_NAME_CORAL_05:0 "CUSTODII_PLANET_NAME_CORAL_05"
CUSTODII_PLANET_NAME_CORAL_06:0 "CUSTODII_PLANET_NAME_CORAL_06"
CUSTODII_PLANET_NAME_CORAL_07:0 "CUSTODII_PLANET_NAME_CORAL_07"
CUSTODII_PLANET_NAME_CORAL_08:0 "CUSTODII_PLANET_NAME_CORAL_08"
CUSTODII_PLANET_NAME_CORAL_09:0 "CUSTODII_PLANET_NAME_CORAL_09"
CUSTODII_PLANET_NAME_CORAL_10:0 "CUSTODII_PLANET_NAME_CORAL_10"
CUSTODII_PLANET_NAME_CORAL_11:0 "CUSTODII_PLANET_NAME_CORAL_11"
CUSTODII_PLANET_NAME_CORAL_12:0 "CUSTODII_PLANET_NAME_CORAL_12"
CUSTODII_PLANET_NAME_CORAL_13:0 "CUSTODII_PLANET_NAME_CORAL_13"
CUSTODII_PLANET_NAME_CORAL_14:0 "CUSTODII_PLANET_NAME_CORAL_14"
CUSTODII_PLANET_NAME_CORAL_15:0 "CUSTODII_PLANET_NAME_CORAL_15"
CUSTODII_PLANET_NAME_CORAL_16:0 "CUSTODII_PLANET_NAME_CORAL_16"
CUSTODII_PLANET_NAME_CORAL_17:0 "CUSTODII_PLANET_NAME_CORAL_17"
CUSTODII_PLANET_NAME_CORAL_18:0 "CUSTODII_PLANET_NAME_CORAL_18"
CUSTODII_PLANET_NAME_CORAL_19:0 "CUSTODII_PLANET_NAME_CORAL_19"
CUSTODII_PLANET_NAME_CORAL_20:0 "CUSTODII_PLANET_NAME_CORAL_20"
CUSTODII_PLANET_NAME_CRAG_01:0 "CUSTODII_PLANET_NAME_CRAG_01"
CUSTODII_PLANET_NAME_CRAG_02:0 "CUSTODII_PLANET_NAME_CRAG_02"
CUSTODII_PLANET_NAME_CRAG_03:0 "CUSTODII_PLANET_NAME_CRAG_03"
CUSTODII_PLANET_NAME_CRAG_04:0 "CUSTODII_PLANET_NAME_CRAG_04"
CUSTODII_PLANET_NAME_CRAG_05:0 "CUSTODII_PLANET_NAME_CRAG_05"
CUSTODII_PLANET_NAME_CRAG_06:0 "CUSTODII_PLANET_NAME_CRAG_06"
CUSTODII_PLANET_NAME_CRAG_07:0 "CUSTODII_PLANET_NAME_CRAG_07"
CUSTODII_PLANET_NAME_CRAG_08:0 "CUSTODII_PLANET_NAME_CRAG_08"
CUSTODII_PLANET_NAME_CRAG_09:0 "CUSTODII_PLANET_NAME_CRAG_09"
CUSTODII_PLANET_NAME_CRAG_10:0 "CUSTODII_PLANET_NAME_CRAG_10"
CUSTODII_PLANET_NAME_CRAG_11:0 "CUSTODII_PLANET_NAME_CRAG_11"
CUSTODII_PLANET_NAME_CRAG_12:0 "CUSTODII_PLANET_NAME_CRAG_12"
CUSTODII_PLANET_NAME_CRAG_13:0 "CUSTODII_PLANET_NAME_CRAG_13"
CUSTODII_PLANET_NAME_CRAG_14:0 "CUSTODII_PLANET_NAME_CRAG_14"
CUSTODII_PLANET_NAME_CRAG_15:0 "CUSTODII_PLANET_NAME_CRAG_15"
CUSTODII_PLANET_NAME_CRAG_16:0 "CUSTODII_PLANET_NAME_CRAG_16"
CUSTODII_PLANET_NAME_CRAG_17:0 "CUSTODII_PLANET_NAME_CRAG_17"
CUSTODII_PLANET_NAME_CRAG_18:0 "CUSTODII_PLANET_NAME_CRAG_18"
CUSTODII_PLANET_NAME_CRAG_19:0 "CUSTODII_PLANET_NAME_CRAG_19"
CUSTODII_PLANET_NAME_CRAG_20:0 "CUSTODII_PLANET_NAME_CRAG_20"
CUSTODII_PLANET_NAME_CREVASSE_01:0 "CUSTODII_PLANET_NAME_CREVASSE_01"
CUSTODII_PLANET_NAME_CREVASSE_02:0 "CUSTODII_PLANET_NAME_CREVASSE_02"
CUSTODII_PLANET_NAME_CREVASSE_03:0 "CUSTODII_PLANET_NAME_CREVASSE_03"
CUSTODII_PLANET_NAME_CREVASSE_04:0 "CUSTODII_PLANET_NAME_CREVASSE_04"
CUSTODII_PLANET_NAME_CREVASSE_05:0 "CUSTODII_PLANET_NAME_CREVASSE_05"
CUSTODII_PLANET_NAME_CREVASSE_06:0 "CUSTODII_PLANET_NAME_CREVASSE_06"
CUSTODII_PLANET_NAME_CREVASSE_07:0 "CUSTODII_PLANET_NAME_CREVASSE_07"
CUSTODII_PLANET_NAME_CREVASSE_08:0 "CUSTODII_PLANET_NAME_CREVASSE_08"
CUSTODII_PLANET_NAME_CREVASSE_09:0 "CUSTODII_PLANET_NAME_CREVASSE_09"
CUSTODII_PLANET_NAME_CREVASSE_10:0 "CUSTODII_PLANET_NAME_CREVASSE_10"
CUSTODII_PLANET_NAME_CREVASSE_11:0 "CUSTODII_PLANET_NAME_CREVASSE_11"
CUSTODII_PLANET_NAME_CREVASSE_12:0 "CUSTODII_PLANET_NAME_CREVASSE_12"
CUSTODII_PLANET_NAME_CREVASSE_13:0 "CUSTODII_PLANET_NAME_CREVASSE_13"
CUSTODII_PLANET_NAME_CREVASSE_14:0 "CUSTODII_PLANET_NAME_CREVASSE_14"
CUSTODII_PLANET_NAME_CREVASSE_15:0 "CUSTODII_PLANET_NAME_CREVASSE_15"
CUSTODII_PLANET_NAME_CREVASSE_16:0 "CUSTODII_PLANET_NAME_CREVASSE_16"
CUSTODII_PLANET_NAME_CREVASSE_17:0 "CUSTODII_PLANET_NAME_CREVASSE_17"
CUSTODII_PLANET_NAME_CREVASSE_18:0 "CUSTODII_PLANET_NAME_CREVASSE_18"
CUSTODII_PLANET_NAME_CREVASSE_19:0 "CUSTODII_PLANET_NAME_CREVASSE_19"
CUSTODII_PLANET_NAME_CREVASSE_20:0 "CUSTODII_PLANET_NAME_CREVASSE_20"
CUSTODII_PLANET_NAME_CRYOFLORA_01:0 "CUSTODII_PLANET_NAME_CRYOFLORA_01"
CUSTODII_PLANET_NAME_CRYOFLORA_02:0 "CUSTODII_PLANET_NAME_CRYOFLORA_02"
CUSTODII_PLANET_NAME_CRYOFLORA_03:0 "CUSTODII_PLANET_NAME_CRYOFLORA_03"
CUSTODII_PLANET_NAME_CRYOFLORA_04:0 "CUSTODII_PLANET_NAME_CRYOFLORA_04"
CUSTODII_PLANET_NAME_CRYOFLORA_05:0 "CUSTODII_PLANET_NAME_CRYOFLORA_05"
CUSTODII_PLANET_NAME_CRYOFLORA_06:0 "CUSTODII_PLANET_NAME_CRYOFLORA_06"
CUSTODII_PLANET_NAME_CRYOFLORA_07:0 "CUSTODII_PLANET_NAME_CRYOFLORA_07"
CUSTODII_PLANET_NAME_CRYOFLORA_08:0 "CUSTODII_PLANET_NAME_CRYOFLORA_08"
CUSTODII_PLANET_NAME_CRYOFLORA_09:0 "CUSTODII_PLANET_NAME_CRYOFLORA_09"
CUSTODII_PLANET_NAME_CRYOFLORA_10:0 "CUSTODII_PLANET_NAME_CRYOFLORA_10"
CUSTODII_PLANET_NAME_CRYOFLORA_11:0 "CUSTODII_PLANET_NAME_CRYOFLORA_11"
CUSTODII_PLANET_NAME_CRYOFLORA_12:0 "CUSTODII_PLANET_NAME_CRYOFLORA_12"
CUSTODII_PLANET_NAME_CRYOFLORA_13:0 "CUSTODII_PLANET_NAME_CRYOFLORA_13"
CUSTODII_PLANET_NAME_CRYOFLORA_14:0 "CUSTODII_PLANET_NAME_CRYOFLORA_14"
CUSTODII_PLANET_NAME_CRYOFLORA_15:0 "CUSTODII_PLANET_NAME_CRYOFLORA_15"
CUSTODII_PLANET_NAME_CRYOFLORA_16:0 "CUSTODII_PLANET_NAME_CRYOFLORA_16"
CUSTODII_PLANET_NAME_CRYOFLORA_17:0 "CUSTODII_PLANET_NAME_CRYOFLORA_17"
CUSTODII_PLANET_NAME_CRYOFLORA_18:0 "CUSTODII_PLANET_NAME_CRYOFLORA_18"
CUSTODII_PLANET_NAME_CRYOFLORA_19:0 "CUSTODII_PLANET_NAME_CRYOFLORA_19"
CUSTODII_PLANET_NAME_CRYOFLORA_20:0 "CUSTODII_PLANET_NAME_CRYOFLORA_20"
CUSTODII_PLANET_NAME_CRYOVOLCANO_01:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_01"
CUSTODII_PLANET_NAME_CRYOVOLCANO_02:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_02"
CUSTODII_PLANET_NAME_CRYOVOLCANO_03:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_03"
CUSTODII_PLANET_NAME_CRYOVOLCANO_04:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_04"
CUSTODII_PLANET_NAME_CRYOVOLCANO_05:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_05"
CUSTODII_PLANET_NAME_CRYOVOLCANO_06:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_06"
CUSTODII_PLANET_NAME_CRYOVOLCANO_07:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_07"
CUSTODII_PLANET_NAME_CRYOVOLCANO_08:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_08"
CUSTODII_PLANET_NAME_CRYOVOLCANO_09:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_09"
CUSTODII_PLANET_NAME_CRYOVOLCANO_10:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_10"
CUSTODII_PLANET_NAME_CRYOVOLCANO_11:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_11"
CUSTODII_PLANET_NAME_CRYOVOLCANO_12:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_12"
CUSTODII_PLANET_NAME_CRYOVOLCANO_13:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_13"
CUSTODII_PLANET_NAME_CRYOVOLCANO_14:0 "CUSTODII_PLANET_NAME_CRYOVOLCANO_14"
